date,region,apple_driving,apple_walking,apple,google_retail,google_grocery,google_workplaces,google_residential,google_transit,google,telco
2020-06-01,capital,111.6,95.0,103.3,62,72,22,113,56,53.0,1.0706588265718685e7
2020-06-02,capital,120.97,102.54,111.755,104,120,74,105,74,93.0,1.4544004672867492e7
2020-06-03,capital,120.66,101.29,110.975,97,106,74,107,69,86.5,1.4143879024235517e7
2020-06-04,capital,118.46,101.14,109.8,99,111,74,106,70,88.5,1.4541912262159126e7
2020-06-05,capital,106.42,96.83,101.625,58,67,35,117,53,53.25,1.1643160118827889e7
2020-06-06,capital,104.01,94.85,99.43,85,107,101,103,64,89.25,1.1238613849630302e7
2020-06-07,capital,107.22,87.56,97.39,92,94,106,101,68,90.0,1.066754717438798e7
2020-06-08,capital,115.82,95.32,105.57,98,97,74,107,69,84.5,1.4053508528412754e7
2020-06-09,capital,120.02,99.75,109.88499999999999,97,102,75,107,72,86.5,1.719256539183497e7
2020-06-10,capital,122.77,104.56,113.66499999999999,97,99,75,107,71,85.5,1.5388903197061157e7
2020-06-11,capital,124.46,103.06,113.75999999999999,96,100,75,107,68,84.75,1.4626330419297129e7
2020-06-12,capital,129.33,119.83,124.58000000000001,90,97,75,106,70,83.0,1.5085777864854705e7
2020-06-13,capital,115.05,114.19,114.62,85,97,108,100,74,91.0,1.253958312918729e7
2020-06-14,capital,113.37,92.03,102.7,96,97,112,99,72,94.25,1.1876865308028871e7
2020-06-15,capital,125.04,106.16,115.6,105,101,76,104,74,89.0,1.4756929763233095e7
2020-06-16,capital,128.69,107.92,118.305,102,104,77,105,77,90.0,1.4969464746723393e7
2020-06-17,capital,133.72,115.05,124.38499999999999,103,101,77,104,76,89.25,1.5075991907310544e7
2020-06-18,capital,134.72,111.93,123.325,100,101,76,104,72,87.25,1.494985441193704e7
2020-06-19,capital,133.34,121.8,127.57,91,97,75,104,72,83.75,1.4673418875550622e7
2020-06-20,capital,116.3,106.14,111.22,82,95,103,101,69,87.25,1.1373784591970624e7
2020-06-21,capital,116.58,87.75,102.16499999999999,92,94,105,100,66,89.25,1.0546342915918153e7
2020-06-22,capital,132.08,109.21,120.64500000000001,105,99,74,104,73,87.75,1.4278524778448975e7
2020-06-23,capital,141.72,119.04,130.38,104,104,75,102,79,90.5,1.5178521158052482e7
2020-06-24,capital,145.33,125.75,135.54000000000002,103,100,77,103,77,89.25,1.5373746326160794e7
2020-06-25,capital,146.41,126.57,136.49,104,104,76,102,78,90.5,1.56904921472469e7
2020-06-26,capital,149.91,134.97,142.44,92,98,76,101,76,85.5,1.5449549399189575e7
2020-06-27,capital,134.2,122.7,128.45,83,95,104,96,83,91.25,1.2389575195792433e7
2020-06-28,capital,122.62,90.83,106.725,87,92,103,99,69,87.75,1.0621257623288222e7
2020-06-29,capital,137.67,117.61,127.63999999999999,107,99,68,105,73,86.75,1.3956980893585043e7
2020-06-30,capital,145.56,114.8,130.18,108,103,68,105,74,88.25,1.4096150358822439e7
2020-07-01,capital,148.21,128.07,138.14,109,100,67,105,75,87.75,1.4320117410993926e7
2020-07-02,capital,144.58,128.31,136.445,108,100,66,104,75,87.25,9.86458885178227e6
2020-07-03,capital,143.32,129.14,136.23,93,92,65,104,73,80.75,1.4536047336480333e7
2020-07-04,capital,124.74,100.2,112.47,78,88,93,100,71,82.5,1.1120494698764266e7
2020-07-05,capital,121.36,92.28,106.82,94,90,97,100,70,87.75,1.0287041049920958e7
2020-07-06,capital,135.99,116.46,126.225,108,94,57,106,70,82.25,1.321419324042566e7
2020-07-07,capital,139.27,123.05,131.16,106,96,57,106,73,83.0,1.3582703152048387e7
2020-07-08,capital,140.84,130.04,135.44,107,94,59,106,71,82.75,1.3852252387043314e7
2020-07-09,capital,138.07,129.14,133.605,104,93,58,105,71,81.5,1.3952145204436025e7
2020-07-10,capital,136.06,121.44,128.75,88,88,57,106,66,74.75,1.3247112512948941e7
2020-07-11,capital,126.69,125.07,125.88,84,88,96,97,80,87.0,1.1281439160996376e7
2020-07-12,capital,120.2,99.76,109.98,93,87,98,98,74,88.0,1.0234413454201255e7
2020-07-13,capital,133.89,133.15,133.51999999999998,111,93,50,106,71,81.25,1.2606229983651383e7
2020-07-14,capital,138.46,139.28,138.87,107,93,50,107,71,80.25,1.2941832028131131e7
2020-07-15,capital,141.82,141.44,141.63,105,91,51,107,66,78.25,1.2912294848588431e7
2020-07-16,capital,140.9,142.7,141.8,105,92,50,106,69,79.0,1.2995585537003867e7
2020-07-17,capital,140.73,147.68,144.20499999999998,92,85,50,104,69,74.0,1.3120652687368056e7
2020-07-18,capital,129.34,131.87,130.60500000000002,81,84,97,95,81,85.75,1.1467481282513354e7
2020-07-19,capital,120.79,104.8,112.795,94,85,97,96,74,87.5,1.051702528785118e7
2020-07-20,capital,134.66,133.27,133.965,110,94,46,106,67,79.25,1.225747702868707e7
2020-07-21,capital,139.97,148.26,144.115,111,94,47,106,69,80.25,1.2772180534865526e7
2020-07-22,capital,139.66,146.76,143.20999999999998,109,90,48,107,68,78.75,1.2815619802758034e7
2020-07-23,capital,134.24,138.89,136.565,104,90,48,107,66,77.0,1.2698725276808565e7
2020-07-24,capital,135.63,136.07,135.85,88,86,47,108,61,70.5,1.2175942382079722e7
2020-07-25,capital,126.12,131.32,128.72,84,84,95,96,80,85.75,1.1244596525500942e7
2020-07-26,capital,115.15,92.94,104.045,87,85,93,100,66,82.75,9.873329992921432e6
2020-07-27,capital,129.31,127.1,128.20499999999998,109,92,51,106,68,80.0,1.253664116235464e7
2020-07-28,capital,135.48,139.32,137.39999999999998,108,93,51,106,71,80.75,1.3125626213552836e7
2020-07-29,capital,135.71,136.62,136.16500000000002,106,91,51,108,65,78.25,1.2883669080831762e7
2020-07-30,capital,135.4,132.4,133.9,106,92,51,107,66,78.75,1.2943108493844658e7
2020-07-31,capital,144.49,152.45,148.47,100,89,51,104,72,78.0,1.3584006618790925e7
2020-08-01,capital,137.03,147.11,142.07,88,87,97,94,88,90.0,1.2264570443948774e7
2020-08-02,capital,135.12,115.45,125.285,101,91,98,97,76,91.5,1.1077500695697913e7
2020-08-03,capital,143.25,141.62,142.435,112,95,60,105,73,85.0,1.3963257959302641e7
2020-08-04,capital,145.77,148.74,147.255,111,96,61,104,74,85.5,1.4556431734909082e7
2020-08-05,capital,148.09,146.67,147.38,110,94,61,105,71,84.0,1.4480792999000309e7
2020-08-06,capital,148.4,148.93,148.66500000000002,107,96,61,103,74,84.5,1.4897234940942967e7
2020-08-07,capital,149.9,155.06,152.48000000000002,96,92,61,102,74,80.75,1.486989233674394e7
2020-08-08,capital,144.58,147.26,145.92000000000002,85,89,96,95,87,89.25,1.281409178662678e7
2020-08-09,capital,136.55,119.4,127.97500000000001,97,94,99,96,80,92.5,1.1856592957344282e7
2020-08-10,capital,144.36,138.42,141.39,108,97,69,103,75,87.25,1.541086669277326e7
2020-08-11,capital,148.96,142.08,145.52,107,99,70,102,76,88.0,1.5661998023341272e7
2020-08-12,capital,149.69,141.0,145.345,105,94,71,102,75,86.25,1.613471572760108e7
2020-08-13,capital,147.1,140.75,143.925,103,94,71,102,75,85.75,1.6307939629562974e7
2020-08-14,capital,156.55,161.85,159.2,93,90,70,101,77,82.5,1.6150288222536532e7
2020-08-15,capital,143.58,150.1,146.84,84,86,95,95,84,87.25,1.3037492491060661e7
2020-08-16,capital,138.28,117.62,127.95,96,89,96,96,78,89.75,1.1758821984113766e7
2020-08-17,capital,145.59,130.47,138.03,103,92,71,102,76,85.5,1.5877995080513747e7
2020-08-18,capital,144.04,133.58,138.81,100,93,74,102,75,85.5,1.6169969917872937e7
2020-08-19,capital,148.56,130.13,139.345,98,89,73,103,73,83.25,1.5987326730006652e7
2020-08-20,capital,146.99,126.92,136.955,96,88,72,103,72,82.0,1.5855898370759426e7
2020-08-21,capital,155.99,154.1,155.04500000000002,91,88,73,103,75,81.75,1.2317045984259723e7
2020-08-22,capital,141.67,150.96,146.315,87,87,95,98,79,87.0,1.2728438238774594e7
2020-08-23,capital,131.57,114.94,123.255,95,87,93,99,72,86.75,1.14068295220522e7
2020-08-24,capital,140.99,132.59,136.79000000000002,101,89,75,103,74,84.75,1.5425252910027198e7
2020-08-25,capital,144.46,134.88,139.67000000000002,101,92,76,102,75,86.0,1.6057824323508618e7
2020-08-26,capital,150.95,136.97,143.95999999999998,100,90,77,104,73,85.0,1.6269694169332145e7
2020-08-27,capital,148.99,129.21,139.10000000000002,95,88,75,104,72,82.5,1.5837337514188321e7
2020-08-28,capital,155.43,157.37,156.4,93,89,77,103,74,83.25,1.5553530763156608e7
2020-08-29,capital,139.73,142.99,141.36,87,86,93,99,76,85.5,1.2672249116430182e7
2020-08-30,capital,131.76,111.35,121.55499999999999,99,87,94,99,73,88.25,1.1611483894129548e7
2020-08-31,capital,147.16,136.22,141.69,110,94,78,101,77,89.75,1.607188843776425e7
2020-09-01,capital,148.13,137.65,142.89,106,94,78,101,79,89.25,1.6628140997330057e7
2020-09-02,capital,149.76,136.38,143.07,101,92,79,102,75,86.75,1.6603445446057199e7
2020-09-03,capital,150.01,139.71,144.86,102,95,78,102,76,87.75,1.6537347152892828e7
2020-09-04,capital,159.62,172.18,165.9,98,91,78,101,77,86.0,1.643706665492591e7
2020-09-05,capital,141.12,153.1,147.11,92,88,93,98,79,88.0,1.2968391922559628e7
2020-09-06,capital,129.57,107.23,118.4,99,88,91,99,72,87.5,1.1500043365485243e7
2020-09-07,capital,137.4,118.92,128.16,101,89,76,103,74,85.0,1.565574502495334e7
2020-09-08,capital,137.45,120.14,128.795,99,92,76,103,75,85.5,1.610298437083049e7
2020-09-09,capital,138.6,118.02,128.31,94,88,73,105,69,81.0,1.5683832598490128e7
2020-09-10,capital,121.0,110.14,115.57,99,92,73,104,71,83.75,1.596382182646513e7
2020-09-11,capital,145.39,148.33,146.86,95,90,74,103,73,83.0,1.572727862931637e7
2020-09-12,capital,132.09,137.43,134.76,87,86,91,100,75,84.75,1.2505024912936931e7
2020-09-13,capital,121.99,99.51,110.75,97,87,91,99,69,86.0,1.106555873448106e7
2020-09-14,capital,134.93,116.01,125.47,102,87,75,103,70,83.5,1.536160756456084e7
2020-09-15,capital,135.16,120.03,127.595,102,92,76,103,74,86.0,1.5908738599071583e7
2020-09-16,capital,137.18,120.61,128.895,97,89,76,104,70,83.0,1.5775661952639107e7
2020-09-17,capital,134.61,118.69,126.65,95,91,76,104,69,82.75,1.5877926441839373e7
2020-09-18,capital,138.02,134.57,136.29500000000002,90,89,75,104,71,81.25,1.5665883579150362e7
2020-09-19,capital,123.82,126.05,124.935,84,87,93,100,72,84.0,1.2439634147460649e7
2020-09-20,capital,116.78,98.22,107.5,91,86,92,100,68,84.25,1.1000344680982774e7
2020-09-21,capital,121.98,106.24,114.11,94,87,72,105,67,80.0,1.4905622213183245e7
2020-09-22,capital,126.34,110.77,118.555,94,91,73,105,70,82.0,1.454686226203439e7
2020-09-23,capital,126.2,112.04,119.12,92,90,75,106,69,81.5,1.5755900892553182e7
2020-09-24,capital,122.02,106.99,114.505,90,91,75,106,67,80.75,1.5565904984748952e7
2020-09-25,capital,127.55,104.18,115.86500000000001,76,81,73,108,64,73.5,1.4646639530736782e7
2020-09-26,capital,115.58,116.3,115.94,82,90,94,102,68,83.5,1.2202604196901783e7
2020-09-27,capital,111.66,95.05,103.35499999999999,93,86,94,100,69,85.5,1.1323988882648375e7
2020-09-28,capital,115.4,94.77,105.08500000000001,90,86,74,106,64,78.5,1.615745271008884e7
2020-09-29,capital,119.09,101.0,110.045,95,92,76,106,69,83.0,1.662778990112363e7
2020-09-30,capital,123.84,108.82,116.33,100,97,77,105,70,86.0,1.7016162718011398e7
2020-10-01,capital,123.96,105.78,114.87,96,97,78,105,67,84.5,1.6910477369956315e7
2020-10-02,capital,129.18,128.54,128.86,91,95,77,105,67,82.5,1.694588381184752e7
2020-10-03,capital,115.08,117.8,116.44,88,92,94,101,70,86.0,1.375836186346051e7
2020-10-04,capital,110.21,89.64,99.925,95,89,90,102,63,84.25,1.2514712139072753e7
2020-10-05,capital,117.14,100.41,108.775,98,92,75,105,67,83.0,1.6130016044930534e7
2020-10-06,capital,120.17,102.62,111.39500000000001,95,95,76,105,69,83.75,1.6562149372709364e7
2020-10-07,capital,124.59,104.19,114.39,94,93,77,106,68,83.0,1.6683339855861537e7
2020-10-08,capital,123.8,102.58,113.19,92,92,78,106,66,82.0,1.6567601143354077e7
2020-10-09,capital,128.18,129.5,128.84,94,93,77,104,70,83.5,1.6841520942514703e7
2020-10-10,capital,111.86,115.46,113.66,86,89,92,101,69,84.0,1.3049671018087178e7
2020-10-11,capital,108.89,97.83,103.36,100,86,92,100,67,86.25,1.182658830434834e7
2020-10-12,capital,118.56,114.97,116.765,104,89,56,107,61,77.5,1.4408979396355499e7
2020-10-13,capital,122.72,120.57,121.645,107,94,57,106,66,81.0,1.4957144609462136e7
2020-10-14,capital,120.45,113.56,117.005,100,90,57,108,62,77.25,1.4701589773962257e7
2020-10-15,capital,121.84,123.04,122.44,103,92,56,107,64,78.75,1.4647268427540997e7
2020-10-16,capital,119.93,132.49,126.21000000000001,94,88,55,108,63,75.0,1.4573070515461115e7
2020-10-17,capital,105.83,118.84,112.33500000000001,86,87,93,100,71,84.25,1.27266026143227e7
2020-10-18,capital,106.7,89.65,98.17500000000001,94,88,92,100,66,85.0,1.1534345559456289e7
2020-10-19,capital,112.69,94.8,103.745,92,88,77,106,65,80.5,1.5771719327688843e7
2020-10-20,capital,118.56,97.16,107.86,93,93,79,106,69,83.5,1.6407125877999688e7
2020-10-21,capital,121.28,94.4,107.84,87,88,79,107,65,79.75,1.640117772529926e7
2020-10-22,capital,117.18,100.69,108.935,91,94,80,106,66,82.75,1.600506164698853e7
2020-10-23,capital,119.22,116.72,117.97,88,92,80,106,66,81.5,1.5709145600774268e7
2020-10-24,capital,106.7,113.13,109.91499999999999,84,92,93,102,68,84.25,1.2465460139056541e7
2020-10-25,capital,104.22,80.29,92.255,88,87,89,102,61,81.25,1.0991919563929243e7
2020-10-26,capital,107.9,84.48,96.19,86,86,76,107,62,77.5,1.4616834626611566e7
2020-10-27,capital,111.03,91.44,101.235,91,94,78,107,66,82.25,1.5226487587934174e7
2020-10-28,capital,113.03,95.28,104.155,90,93,78,107,65,81.5,1.5460923817493927e7
2020-10-29,capital,113.1,95.02,104.06,88,89,78,108,62,79.25,1.5451772801073639e7
2020-10-30,capital,122.19,114.51,118.35,86,91,78,108,62,79.25,1.5646950583912844e7
2020-10-31,capital,104.87,114.98,109.92500000000001,84,92,93,103,65,83.5,1.2793790456020577e7
2020-11-01,capital,100.82,85.41,93.115,93,87,89,102,62,82.75,1.153535718418042e7
2020-11-02,capital,108.62,94.15,101.385,87,85,75,108,61,77.0,1.5259350801523881e7
2020-11-03,capital,108.23,96.49,102.36,90,93,77,107,64,81.0,1.5872943369178286e7
2020-11-04,capital,108.09,95.73,101.91,87,89,77,108,61,78.5,1.5815495576511545e7
2020-11-05,capital,106.86,94.23,100.545,87,90,77,108,60,78.5,1.5826004452773323e7
2020-11-06,capital,110.57,117.33,113.94999999999999,85,90,77,108,61,78.25,1.5809039590425571e7
2020-11-07,capital,96.15,108.73,102.44,82,90,92,104,61,81.25,1.2530788251896257e7
2020-11-08,capital,93.89,85.43,89.66,91,87,89,102,60,81.75,1.1369318680570992e7
2020-11-09,capital,99.71,88.32,94.01499999999999,88,87,75,108,59,77.25,1.5183561001953756e7
2020-11-10,capital,104.08,90.21,97.145,89,92,77,107,63,80.25,1.5578366958489891e7
2020-11-11,capital,105.3,94.0,99.65,88,90,77,108,61,79.0,1.5545658470216408e7
2020-11-12,capital,104.87,93.6,99.235,88,91,78,108,62,79.75,1.5716138864704555e7
2020-11-13,capital,108.87,116.68,112.775,87,91,78,108,62,79.5,1.5699003256781502e7
2020-11-14,capital,97.13,113.3,105.215,83,90,91,103,62,81.5,1.2510277907672506e7
2020-11-15,capital,93.83,86.32,90.07499999999999,92,87,88,102,60,81.75,1.1212003556870636e7
2020-11-16,capital,101.59,89.14,95.36500000000001,89,86,77,108,59,77.75,1.496381780773263e7
2020-11-17,capital,106.49,92.18,99.33500000000001,88,90,78,108,64,80.0,1.5132840916052844e7
2020-11-18,capital,106.75,91.92,99.33500000000001,88,89,79,108,61,79.25,1.5005855831861485e7
2020-11-19,capital,103.94,89.14,96.53999999999999,87,89,78,108,60,78.5,1.4998732137663728e7
2020-11-20,capital,113.87,115.59,114.73,89,91,78,108,63,80.25,1.5118244429725947e7
2020-11-21,capital,96.79,102.26,99.525,80,87,89,105,60,79.0,1.1686669552681267e7
2020-11-22,capital,92.17,79.42,85.795,94,88,87,103,59,82.0,1.0806587190188013e7
2020-11-23,capital,100.6,85.49,93.04499999999999,91,87,77,108,59,78.5,1.4704617327110283e7
2020-11-24,capital,103.37,88.15,95.76,90,91,78,108,62,80.25,1.5389705019444771e7
2020-11-25,capital,103.94,90.94,97.44,93,92,79,108,62,81.5,1.4656364123535793e7
2020-11-26,capital,106.13,94.03,100.08,94,93,79,107,61,81.75,1.4897793032225005e7
2020-11-27,capital,114.33,116.87,115.6,100,97,79,107,64,85.0,1.5039656847484935e7
2020-11-28,capital,94.83,100.04,97.435,87,94,95,103,62,84.5,1.1761265673784656e7
2020-11-29,capital,88.67,70.25,79.46000000000001,94,92,91,102,58,83.75,1.0752574140765741e7
2020-11-30,capital,103.12,87.33,95.225,98,93,76,107,61,82.0,1.4473200250077302e7
2020-12-01,capital,106.83,93.29,100.06,95,98,78,107,64,83.75,1.4985090538267445e7
2020-12-02,capital,105.46,94.81,100.13499999999999,93,94,78,108,62,81.75,1.5022710949316246e7
2020-12-03,capital,105.46,91.32,98.38999999999999,92,95,77,108,61,81.25,1.4622334817370119e7
2020-12-04,capital,111.73,116.25,113.99000000000001,89,94,76,109,61,80.0,1.4948505758958358e7
2020-12-05,capital,97.56,113.21,105.38499999999999,86,94,92,104,63,83.75,1.205486213336382e7
2020-12-06,capital,90.79,77.99,84.39,94,91,90,103,58,83.25,1.070295463079534e7
2020-12-07,capital,96.93,83.48,90.20500000000001,93,88,70,110,56,76.75,1.3872224418458745e7
2020-12-08,capital,101.12,90.7,95.91,98,92,70,110,60,80.0,1.4152446293279717e7
2020-12-09,capital,94.86,78.65,86.755,73,91,58,115,50,68.0,1.3122498962909905e7
2020-12-10,capital,95.71,79.26,87.485,75,95,58,115,50,69.5,1.3109274060008284e7
2020-12-11,capital,94.77,84.21,89.49,71,90,57,116,49,66.75,1.3005546421210403e7
2020-12-12,capital,79.89,76.89,78.39,67,93,79,107,52,72.75,1.075496075447624e7
2020-12-13,capital,77.57,65.13,71.35,76,86,79,106,52,73.25,9.961704995290842e6
2020-12-14,capital,93.47,74.94,84.205,78,85,54,115,48,66.25,1.2483771459331056e7
2020-12-15,capital,95.16,77.15,86.155,77,90,55,115,51,68.25,1.266882024800559e7
2020-12-16,capital,96.68,83.92,90.30000000000001,86,97,56,114,53,73.0,1.3310369081831668e7
2020-12-17,capital,98.09,78.48,88.285,74,92,55,116,49,67.5,1.2907584860696046e7
2020-12-18,capital,97.49,88.39,92.94,70,90,56,116,51,66.75,1.2895081855450142e7
2020-12-19,capital,79.2,77.49,78.345,62,89,78,108,52,70.25,1.0460536920421872e7
2020-12-20,capital,78.41,67.83,73.12,71,85,81,106,50,71.75,9.659256379633917e6
2020-12-21,capital,96.82,80.47,88.645,84,94,42,116,46,66.5,1.17732349384556e7
2020-12-22,capital,99.08,76.09,87.58500000000001,83,105,41,116,48,69.25,1.1753730189134639e7
2020-12-23,capital,84.18,63.7,73.94,84,113,35,115,46,69.5,1.1385323717203153e7
2020-12-24,capital,45.26,28.84,37.05,19,31,12,116,29,22.75,8.557938201743212e6
2020-12-25,capital,44.54,37.65,41.095,17,29,12,124,25,20.75,8.140876438245615e6
2020-12-26,capital,51.37,41.25,46.31,18,39,58,108,35,37.5,4.634095618557115e6
2020-12-27,capital,56.41,41.86,49.135,45,69,72,107,38,56.0,4.799151309360136e6
2020-12-28,capital,72.96,61.47,67.215,59,79,28,120,37,50.75,9.19242403444999e6
2020-12-29,capital,75.61,64.5,70.055,63,91,28,120,39,55.25,9.335894745165812e6
2020-12-30,capital,80.78,64.12,72.45,73,110,28,120,40,62.75,9.705126195800545e6
2020-12-31,capital,73.35,83.12,78.235,45,70,17,120,34,41.5,9.436391999555504e6
2021-01-01,capital,43.55,41.67,42.61,19,22,12,125,27,20.0,8.418901066593412e6
2021-01-02,capital,58.84,54.71,56.775000000000006,41,74,71,111,39,56.25,8.655738006538294e6
2021-01-03,capital,68.72,61.59,65.155,51,73,76,109,42,60.5,8.885495297299342e6
2021-01-04,capital,74.46,63.76,69.11,57,78,51,117,41,56.75,1.1418161561005222e7
2021-01-05,capital,76.39,64.8,70.595,55,81,51,118,42,57.25,1.1569405612296361e7
2021-01-06,capital,73.48,59.56,66.52000000000001,48,73,49,120,41,52.75,1.1359582705362769e7
2021-01-07,capital,74.34,62.35,68.345,51,79,49,119,40,54.75,1.1384088957826104e7
2021-01-08,capital,74.83,65.97,70.4,48,78,50,120,39,53.75,1.1481030464401005e7
2021-01-09,capital,69.62,72.1,70.86,45,78,75,110,44,60.5,9.897476564202458e6
2021-01-10,capital,66.88,57.01,61.94499999999999,46,70,73,109,38,56.75,8.77489362974902e6
2021-01-11,capital,76.23,63.32,69.775,52,74,49,118,39,53.5,1.1239595195543408e7
2021-01-12,capital,79.4,70.1,74.75,55,82,50,117,43,57.5,1.1809691266983451e7
2021-01-13,capital,79.99,66.63,73.31,51,76,50,119,40,54.25,1.1537495168020004e7
2021-01-14,capital,80.13,69.74,74.935,54,80,50,117,42,56.5,1.1817339903034603e7
2021-01-15,capital,80.13,70.45,75.28999999999999,50,78,50,118,40,54.5,1.1716681582737008e7
2021-01-16,capital,74.16,71.94,73.05,43,76,74,109,41,58.5,9.822297588151015e6
2021-01-17,capital,72.5,66.94,69.72,51,73,76,107,40,60.0,9.116496322117029e6
2021-01-18,capital,79.86,68.22,74.03999999999999,53,73,49,117,39,53.5,1.1341753266042922e7
2021-01-19,capital,81.03,68.15,74.59,52,77,50,118,40,54.75,9.369560252709169e6
2021-01-20,capital,81.84,68.31,75.075,50,75,51,119,41,54.25,1.0816772867243202e7
2021-01-21,capital,82.95,73.48,78.215,54,81,51,117,43,57.25,1.1642516147145597e7
2021-01-22,capital,83.46,76.03,79.745,50,78,51,118,40,54.75,1.1659628805472812e7
2021-01-23,capital,76.57,80.23,78.4,45,79,76,109,44,61.0,9.82737026871772e6
2021-01-24,capital,77.46,73.11,75.285,53,74,77,107,42,61.5,9.261947878757374e6
2021-01-25,capital,80.67,72.68,76.67500000000001,55,74,50,117,41,55.0,1.1461399428405588e7
2021-01-26,capital,83.8,73.14,78.47,56,81,51,116,44,58.0,1.193306729819194e7
2021-01-27,capital,83.26,70.63,76.945,52,78,52,118,41,55.75,1.1839510476683205e7
2021-01-28,capital,82.65,70.23,76.44,54,81,52,117,42,57.25,1.2145110077948082e7
2021-01-29,capital,87.17,76.96,82.065,53,84,53,117,42,58.0,1.2172942624353828e7
2021-01-30,capital,78.26,75.8,77.03,47,83,78,108,44,63.0,1.0201975561951246e7
2021-01-31,capital,79.81,74.87,77.34,55,79,81,106,45,65.0,1.0207146126530394e7
2021-02-01,capital,86.29,78.42,82.355,58,79,51,116,43,57.75,1.2118782784228744e7
2021-02-02,capital,87.22,79.83,83.525,57,85,52,116,45,59.75,1.2305002870657075e7
2021-02-03,capital,87.31,74.72,81.015,54,81,53,117,42,57.5,1.2198919848809987e7
2021-02-04,capital,87.59,76.25,81.92,55,84,53,117,44,59.0,1.227286235983734e7
2021-02-05,capital,88.8,79.01,83.905,53,84,53,117,43,58.25,1.134704872201598e7
2021-02-06,capital,80.25,77.62,78.935,48,83,79,108,47,64.25,1.012272904894907e7
2021-02-07,capital,77.86,65.8,71.83,51,77,79,107,41,62.0,8.627689823419804e6
2021-02-08,capital,82.38,66.03,74.205,54,77,52,117,41,56.0,1.114508453639458e7
2021-02-09,capital,85.58,70.1,77.84,56,84,54,117,45,59.75,1.1610610989451794e7
2021-02-10,capital,86.98,73.83,80.405,56,84,56,117,46,60.5,1.186829673577388e7
2021-02-11,capital,87.59,73.22,80.405,57,87,56,116,45,61.25,1.199467161411474e7
2021-02-12,capital,92.5,83.45,87.975,56,87,57,116,45,61.25,1.2004622348595494e7
2021-02-13,capital,83.42,82.12,82.77000000000001,50,85,82,107,50,66.75,9.887679231005924e6
2021-02-14,capital,86.23,80.74,83.485,63,84,87,105,51,71.25,9.455639454049513e6
2021-02-15,capital,86.72,73.65,80.185,58,80,48,116,43,57.25,1.1123862793667596e7
2021-02-16,capital,85.47,74.76,80.11500000000001,56,81,48,116,48,58.25,1.119625203315701e7
2021-02-17,capital,88.59,76.95,82.77000000000001,56,83,50,117,46,58.75,1.115732855497475e7
2021-02-18,capital,89.52,75.88,82.69999999999999,56,84,49,117,43,58.0,1.1278495913196364e7
2021-02-19,capital,90.62,88.86,89.74000000000001,55,86,50,117,44,58.75,1.114851752370047e7
2021-02-20,capital,79.17,82.32,80.745,48,83,83,107,47,65.25,9.347377914755566e6
2021-02-21,capital,82.94,82.78,82.86,60,85,88,104,50,70.75,9.381607718348034e6
2021-02-22,capital,87.62,83.24,85.43,61,85,56,115,45,61.75,1.1855421951726723e7
2021-02-23,capital,89.16,84.34,86.75,59,87,57,115,47,62.5,1.1764458483244598e7
2021-02-24,capital,92.53,87.17,89.85,60,87,58,115,48,63.25,1.2429915952176321e7
2021-02-25,capital,93.13,88.12,90.625,61,90,58,115,48,64.25,1.2696479915462298e7
2021-02-26,capital,100.12,96.76,98.44,59,92,59,115,47,64.25,1.2502911782952154e7
2021-02-27,capital,89.88,98.83,94.35499999999999,54,92,91,106,53,72.5,1.0461677151078146e7
2021-02-28,capital,87.55,82.26,84.905,61,87,92,105,49,72.25,9.617150106528489e6
2021-03-01,capital,97.32,94.29,95.805,76,89,58,113,48,67.75,1.2531308998426136e7
2020-06-01,central,133.42,122.54,127.97999999999999,65,87,22,113,74,62.0,8.830070035097886e6
2020-06-02,central,130.85,134.68,132.765,116,120,83,103,95,103.5,1.1915658815381486e7
2020-06-03,central,129.26,133.34,131.3,106,108,82,104,89,96.25,1.131130803453e7
2020-06-04,central,134.74,117.8,126.27000000000001,110,117,81,104,88,99.0,1.1872670503214668e7
2020-06-05,central,129.67,126.08,127.875,60,74,37,115,67,59.5,9.604059644393409e6
2020-06-06,central,125.89,131.13,128.51,103,114,104,102,93,103.5,9.424703917898955e6
2020-06-07,central,127.11,102.22,114.66499999999999,98,94,104,102,92,97.0,8.474517197973711e6
2020-06-08,central,130.65,130.06,130.35500000000002,107,102,83,104,88,95.0,1.1463263519636884e7
2020-06-09,central,133.42,132.98,133.2,103,103,83,104,90,94.75,1.3694176859848674e7
2020-06-10,central,137.66,138.79,138.225,103,102,83,104,86,93.5,1.2529249036658114e7
2020-06-11,central,140.01,137.02,138.515,107,105,83,104,89,96.0,1.2064542036677286e7
2020-06-12,central,150.96,151.69,151.325,101,99,84,103,89,93.25,1.2283172054877702e7
2020-06-13,central,140.76,145.72,143.24,94,100,111,100,103,102.0,9.869201141601e6
2020-06-14,central,140.89,124.44,132.665,107,96,112,98,105,105.0,9.422061432220673e6
2020-06-15,central,143.53,147.86,145.695,113,104,84,102,96,99.25,1.2055810207709087e7
2020-06-16,central,152.49,153.99,153.24,112,107,85,102,98,100.5,1.2388188646496873e7
2020-06-17,central,151.38,149.57,150.475,109,105,84,102,95,98.25,1.2240506628199836e7
2020-06-18,central,153.71,153.06,153.385,112,105,83,102,94,98.5,1.2227296703194883e7
2020-06-19,central,163.66,149.07,156.365,100,99,83,103,90,93.0,1.1887561318677023e7
