date,region,rw,population,inference,cases,hospit,deaths,cases_smoothed,hospit_smoothed,deaths_smoothed,cases_per_100000,hospit_per_100000,deaths_per_100000,cases_incidence,hospit_incidence,deaths_incidence,cumulative_cases,cumulative_hospit,cumulative_deaths
2021-01-05,zealand,159,838840,false,350,20,2,290.57142857142856,27.571428571428573,4.285714285714286,41.724285918649564,2.384244909637118,0.2384244909637118,250.70335224834295,21.45820418673406,3.218730628010109,23807,1579,236
2021-01-06,zealand,160,838840,false,272,28,8,274.85714285714283,25.428571428571427,4.428571428571429,32.4257307710648,3.337942873491965,0.9536979638548472,221.25792761432456,21.935053168661483,3.5763673644556766,24079,1607,244
2021-01-07,zealand,161,838840,false,248,22,5,267.14285714285717,24.857142857142858,5.0,29.564636879500263,2.6226694006008295,0.5960612274092795,232.58309093510087,22.29268990510705,3.5763673644556766,24327,1629,249
2021-01-08,zealand,162,838840,false,222,27,3,242.14285714285714,23.0,4.714285714285714,26.465118496972007,3.218730628010109,0.3576367364455677,242.47770731009487,23.007963377998188,3.5763673644556766,24549,1656,252
2021-01-09,zealand,163,838840,false,212,17,5,225.57142857142858,22.142857142857142,5.285714285714286,25.272996042153448,2.02660817319155,0.5960612274092795,229.36436030709072,21.21977969577035,3.695579609937533,24761,1673,257
2021-01-10,zealand,164,838840,false,167,23,8,209.14285714285714,21.714285714285715,4.571428571428571,19.908444995469935,2.7418816460826854,0.9536979638548472,222.92689905107056,20.742930713842927,4.172428591864956,24928,1696,265
2021-01-11,zealand,165,838840,false,224,24,2,194.57142857142858,20.571428571428573,4.428571428571429,26.70354298793572,2.8610938915645416,0.2384244909637118,202.06475609174575,19.1931715225788,3.934004100901245,25152,1720,267
2021-01-12,zealand,166,838840,false,234,14,6,181.71428571428572,19.714285714285715,4.428571428571429,27.89566544275428,1.6689714367459825,0.7152734728911354,188.23613561585046,18.477898049687663,4.410853082828668,25386,1734,273
2021-01-13,zealand,167,838840,false,157,25,3,166.42857142857142,19.142857142857142,4.571428571428571,18.716322540651376,2.9803061370463975,0.3576367364455677,174.52672738543703,18.120261313242096,3.8147918554193887,25543,1759,276
2021-01-14,zealand,168,838840,false,146,14,4,159.0,18.0,4.142857142857143,17.404987840350962,1.6689714367459825,0.4768489819274236,162.36707834628774,17.16656334938725,3.695579609937533,25689,1773,280
2021-01-15,zealand,169,838840,false,132,21,3,147.0,17.428571428571427,4.571428571428571,15.73601640360498,2.503457155118974,0.3576367364455677,151.6379762529207,16.451289876496116,3.695579609937533,25821,1794,283
2021-01-16,zealand,170,838840,false,105,13,6,137.0,18.428571428571427,4.142857142857143,12.517285775594868,1.5497591912641266,0.7152734728911354,138.8822659863621,15.97444089456869,3.8147918554193887,25926,1807,289
2021-01-17,zealand,171,838840,false,115,15,5,135.85714285714286,16.142857142857142,4.857142857142857,13.709408230413429,1.7881836822278383,0.5960612274092795,132.6832292213056,15.020742930713842,3.457155118973821,26041,1822,294
2021-01-18,zealand,172,838840,false,140,20,5,135.85714285714286,16.428571428571427,4.857142857142857,16.689714367459825,2.384244909637118,0.5960612274092795,122.66940060082972,14.543893948786417,3.8147918554193887,26181,1842,299
2021-01-19,zealand,173,838840,false,164,21,3,135.57142857142858,15.571428571428571,5.285714285714286,19.550808259024368,2.503457155118974,0.3576367364455677,114.32454341709979,15.37837966715941,3.457155118973821,26345,1863,302
2021-01-20,zealand,174,838840,false,149,9,8,134.85714285714286,15.714285714285714,5.285714285714286,17.76262457679653,1.0729102093367031,0.9536979638548472,113.37084545324497,13.470983739449716,4.0532163463831,26494,1872,310
2021-01-21,zealand,175,838840,false,146,16,4,130.42857142857142,15.285714285714286,4.857142857142857,17.404987840350962,1.9073959277096943,0.4768489819274236,113.37084545324497,13.709408230413425,4.0532163463831,26640,1888,314
2021-01-22,zealand,176,838840,false,130,15,6,129.14285714285714,14.428571428571429,4.714285714285714,15.497591912641266,1.7881836822278383,0.7152734728911354,113.13242096228126,12.994134757522293,4.410853082828668,26770,1903,320
2021-01-23,zealand,177,838840,false,100,14,6,125.0,12.714285714285714,4.428571428571429,11.92122454818559,1.6689714367459825,0.7152734728911354,112.53635973487197,13.113347003004149,4.410853082828668,26870,1917,326
2021-01-24,zealand,178,838840,false,84,12,2,118.28571428571429,13.571428571428571,3.857142857142857,10.013828620475897,1.4305469457822708,0.2384244909637118,108.84078012493443,12.755710266558582,4.0532163463831,26954,1929,328
2021-01-25,zealand,179,838840,false,131,14,4,109.28571428571429,13.0,3.5714285714285716,15.616804158123124,1.6689714367459825,0.4768489819274236,107.76786991559773,12.040436793667444,3.934004100901245,27085,1943,332
2021-01-26,zealand,180,838840,false,135,9,1,99.57142857142857,12.571428571428571,3.142857142857143,16.09365314005055,1.0729102093367031,0.1192122454818559,104.3107147966239,10.609889847885174,3.695579609937533,27220,1952,333
2021-01-27,zealand,181,838840,false,102,15,4,93.28571428571429,11.428571428571429,2.7142857142857144,12.159649039149302,1.7881836822278383,0.4768489819274236,98.70773925897667,11.32516332077631,3.218730628010109,27322,1967,337
2021-01-28,zealand,182,838840,false,83,12,2,90.0,10.428571428571429,2.5714285714285716,9.894616374994039,1.4305469457822708,0.2384244909637118,91.19736779361976,10.848314338848887,2.9803061370463975,27405,1979,339
2021-01-29,zealand,183,838840,false,62,12,3,83.85714285714286,9.571428571428571,2.2857142857142856,7.391159219875066,1.4305469457822708,0.3576367364455677,83.09093510085356,10.490677602403318,2.6226694006008295,27467,1991,342
2021-01-30,zealand,184,838840,false,56,6,3,75.42857142857143,8.714285714285714,2.2857142857142856,6.67588574698393,0.7152734728911354,0.3576367364455677,77.8455962996519,9.536979638548472,2.265032664155262,27523,1997,345
2021-01-31,zealand,185,838840,false,61,5,1,71.14285714285714,8.0,2.4285714285714284,7.27194697439321,0.5960612274092795,0.1192122454818559,75.10371465356921,8.702493920175481,2.1458204186734062,27584,2002,346
2021-02-01,zealand,186,838840,false,88,8,2,69.85714285714286,7.285714285714286,2.4285714285714284,10.490677602403318,0.9536979638548472,0.2384244909637118,69.9775880978494,7.987220447284345,1.9073959277096943,27672,2010,348
2021-02-02,zealand,187,838840,false,76,3,1,69.71428571428571,7.285714285714286,2.142857142857143,9.060130656621048,0.3576367364455677,0.1192122454818559,62.94406561441992,7.271946974393209,1.9073959277096943,27748,2013,349
2021-02-03,zealand,188,838840,false,72,10,5,71.28571428571429,6.714285714285714,1.8571428571428572,8.583281674693625,1.192122454818559,0.5960612274092795,59.36769824996423,6.67588574698393,2.02660817319155,27820,2023,354
2021-02-04,zealand,189,838840,false,74,7,2,69.14285714285714,6.428571428571429,1.8571428571428572,8.821706165657336,0.8344857183729912,0.2384244909637118,58.29478804062753,6.079824519574651,2.02660817319155,27894,2030,356
2021-02-05,zealand,190,838840,false,61,12,1,71.28571428571429,6.571428571428571,1.7142857142857142,7.27194697439321,1.4305469457822708,0.1192122454818559,58.17557579514567,6.079824519574651,1.7881836822278383,27955,2042,357
2021-02-06,zealand,191,838840,false,67,2,1,70.85714285714286,7.285714285714286,1.8571428571428572,7.987220447284345,0.2384244909637118,0.1192122454818559,59.4869104954461,5.602975537647227,1.5497591912641266,28022,2044,358
2021-02-07,zealand,192,838840,false,46,3,1,69.42857142857143,6.857142857142857,1.5714285714285714,5.483763292165371,0.3576367364455677,0.1192122454818559,57.69872681321825,5.364551046683515,1.5497591912641266,28068,2047,359
2021-02-08,zealand,193,838840,false,103,9,1,70.57142857142857,6.714285714285714,1.2857142857142858,12.278861284631157,1.0729102093367031,0.1192122454818559,59.4869104954461,5.483763292165371,1.4305469457822708,28171,2056,360
2021-02-09,zealand,194,838840,false,73,8,2,69.28571428571429,5.428571428571429,1.2857142857142858,8.702493920175481,0.9536979638548472,0.2384244909637118,59.129273759000526,6.079824519574651,1.5497591912641266,28244,2064,362
2021-02-10,zealand,195,838840,false,62,7,3,64.14285714285714,6.142857142857143,1.4285714285714286,7.391159219875066,0.8344857183729912,0.3576367364455677,57.93715130418196,5.722187783129083,1.3113347003004148,28306,2071,365
2021-02-11,zealand,196,838840,false,82,6,0,64.14285714285714,7.0,1.2857142857142858,9.775404129512184,0.7152734728911354,0.0,58.89084926803682,5.602975537647227,1.0729102093367031,28388,2077,365
2021-02-12,zealand,197,838840,false,52,3,1,56.285714285714285,6.714285714285714,1.1428571428571428,6.199036765056507,0.3576367364455677,0.1192122454818559,57.81793905870012,4.530065328310524,1.0729102093367031,28440,2080,366
2021-02-13,zealand,198,838840,false,31,7,2,54.857142857142854,6.142857142857143,1.0,3.695579609937533,0.8344857183729912,0.2384244909637118,53.526298221353294,5.126126555719804,1.192122454818559,28471,2087,368
2021-02-14,zealand,199,838840,false,46,9,0,52.857142857142854,5.714285714285714,0.7142857142857143,5.483763292165371,1.0729102093367031,0.0,53.526298221353294,5.841400028610939,1.0729102093367031,28517,2096,368
2021-02-15,zealand,200,838840,false,48,7,0,50.714285714285715,5.714285714285714,0.8571428571428571,5.722187783129083,0.8344857183729912,0.0,46.969624719851225,5.602975537647227,0.9536979638548472,28565,2103,368
2021-02-16,zealand,201,838840,false,63,4,1,54.285714285714285,6.285714285714286,0.7142857142857143,7.510371465356921,0.4768489819274236,0.1192122454818559,45.777502265032666,5.126126555719804,0.8344857183729912,28628,2107,369
2021-02-17,zealand,202,838840,false,48,4,1,58.57142857142857,5.714285714285714,0.42857142857142855,5.722187783129083,0.4768489819274236,0.1192122454818559,44.10853082828668,4.768489819274236,0.5960612274092795,28676,2111,370
2021-02-18,zealand,203,838840,false,67,6,1,60.285714285714285,4.857142857142857,0.5714285714285714,7.987220447284345,0.7152734728911354,0.1192122454818559,42.32034714605884,4.768489819274236,0.7152734728911354,28743,2117,371
2021-02-19,zealand,204,838840,false,77,7,0,66.71428571428571,5.0,0.5714285714285714,9.179342902102904,0.8344857183729912,0.0,45.30065328310524,5.245338801201659,0.5960612274092795,28820,2124,371
2021-02-20,zealand,205,838840,false,61,3,0,71.85714285714286,5.285714285714286,0.42857142857142855,7.27194697439321,0.3576367364455677,0.0,48.87702064756092,4.768489819274236,0.3576367364455677,28881,2127,371
2021-02-21,zealand,206,838840,false,58,3,1,77.71428571428571,5.285714285714286,0.7142857142857143,6.914310237947642,0.3576367364455677,0.1192122454818559,50.307567593343194,4.0532163463831,0.4768489819274236,28939,2130,372
2020-06-22,south,1,1223634,false,,,,,,,,,,,,,,,
2020-06-23,south,1,1223634,false,,,,,,,,,,,,,,,
2020-06-24,south,1,1223634,false,,,,,,,,,,,,,,,
2020-06-25,south,1,1223634,false,,,,,,,,,,,,,,,
2020-06-26,south,1,1223634,false,,,,,,,,,,,,,,,
2020-06-27,south,1,1223634,false,,,,,,,,,,,,,,,
2020-06-28,south,1,1223634,false,,,,,,,,,,,,,,,
2020-06-29,south,1,1223634,false,,,,,,,,,,,,,,,
2020-06-30,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-01,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-02,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-03,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-04,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-05,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-06,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-07,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-08,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-09,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-10,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-11,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-12,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-13,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-14,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-15,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-16,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-17,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-18,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-19,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-20,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-21,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-22,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-23,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-24,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-25,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-26,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-27,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-28,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-29,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-30,south,1,1223634,false,,,,,,,,,,,,,,,
2020-07-31,south,1,1223634,false,,,,,,,,,,,,,,,
2020-08-01,south,2,1223634,false,6,0,0,8.142857142857142,0.2857142857142857,0.0,0.4903427005133888,0.0,0.0,4.249636737782703,0.08172378341889813,0.0,1136,253,35
2020-08-02,south,3,1223634,false,3,0,0,8.142857142857142,0.2857142857142857,0.0,0.2451713502566944,0.0,0.0,4.167912954363805,0.08172378341889813,0.0,1139,253,35
2020-08-03,south,4,1223634,false,9,1,0,9.142857142857142,0.42857142857142855,0.0,0.7355140507700832,0.08172378341889813,0.0,4.086189170944906,0.16344756683779627,0.0,1148,254,35
2020-08-04,south,5,1223634,false,12,0,0,8.142857142857142,0.2857142857142857,0.0,0.9806854010267776,0.0,0.0,4.658255654877194,0.16344756683779627,0.0,1160,254,35
2020-08-05,south,6,1223634,false,9,0,0,7.714285714285714,0.2857142857142857,0.0,0.7355140507700832,0.0,0.0,4.658255654877194,0.16344756683779627,0.0,1169,254,35
2020-08-06,south,7,1223634,false,14,1,0,8.714285714285714,0.2857142857142857,0.0,1.144132967864574,0.08172378341889813,0.0,5.2303221388094805,0.2451713502566944,0.0,1183,255,35
2020-08-07,south,8,1223634,false,4,0,0,9.142857142857142,0.14285714285714285,0.0,0.32689513367559253,0.0,0.0,4.658255654877194,0.16344756683779627,0.0,1187,255,35
2020-08-08,south,9,1223634,false,3,0,0,8.714285714285714,0.14285714285714285,0.0,0.2451713502566944,0.0,0.0,4.4130843046205,0.16344756683779627,0.0,1190,255,35
2020-08-09,south,10,1223634,false,10,0,0,8.428571428571429,0.14285714285714285,0.0,0.8172378341889814,0.0,0.0,4.985150788552786,0.16344756683779627,0.0,1200,255,35
2020-08-10,south,11,1223634,false,12,0,0,8.142857142857142,0.0,0.0,0.9806854010267776,0.0,0.0,5.2303221388094805,0.08172378341889813,0.0,1212,255,35
2020-08-11,south,12,1223634,false,9,0,0,9.0,0.0,0.0,0.7355140507700832,0.0,0.0,4.985150788552786,0.08172378341889813,0.0,1221,255,35
2020-08-12,south,13,1223634,false,7,0,0,10.142857142857142,0.0,0.0,0.572066483932287,0.0,0.0,4.82170322171499,0.08172378341889813,0.0,1228,255,35
2020-08-13,south,14,1223634,false,12,0,0,10.285714285714286,0.0,0.0,0.9806854010267776,0.0,0.0,4.658255654877194,0.0,0.0,1240,255,35
2020-08-14,south,15,1223634,false,10,0,0,10.0,0.0,0.0,0.8172378341889814,0.0,0.0,5.1485983553905825,0.0,0.0,1250,255,35
2020-08-15,south,16,1223634,false,11,0,0,10.142857142857142,0.0,0.0,0.8989616176078795,0.0,0.0,5.802388622741767,0.0,0.0,1261,255,35
2020-08-16,south,17,1223634,false,11,0,0,11.0,0.14285714285714285,0.0,0.8989616176078795,0.0,0.0,5.884112406160666,0.0,0.0,1272,255,35
2020-08-17,south,18,1223634,false,10,0,0,10.857142857142858,0.14285714285714285,0.0,0.8172378341889814,0.0,0.0,5.72066483932287,0.0,0.0,1282,255,35
2020-08-18,south,19,1223634,false,10,0,0,11.571428571428571,0.2857142857142857,0.0,0.8172378341889814,0.0,0.0,5.802388622741767,0.0,0.0,1292,255,35
2020-08-19,south,20,1223634,false,13,1,0,12.714285714285714,0.2857142857142857,0.0,1.0624091844456758,0.08172378341889813,0.0,6.292731323255157,0.08172378341889813,0.0,1305,256,35
2020-08-20,south,21,1223634,false,11,0,0,13.285714285714286,0.42857142857142855,0.0,0.8989616176078795,0.0,0.0,6.211007539836259,0.08172378341889813,0.0,1316,256,35
2020-08-21,south,22,1223634,false,15,1,0,12.714285714285714,0.42857142857142855,0.0,1.225856751283472,0.08172378341889813,0.0,6.619626456930749,0.16344756683779627,0.0,1331,257,35
2020-08-22,south,23,1223634,false,19,0,0,12.714285714285714,0.42857142857142855,0.0,1.5527518849590647,0.0,0.0,7.273416724281934,0.16344756683779627,0.0,1350,257,35
2020-08-23,south,24,1223634,false,15,1,0,12.285714285714286,0.2857142857142857,0.0,1.225856751283472,0.08172378341889813,0.0,7.600311857957526,0.2451713502566944,0.0,1365,258,35
2020-08-24,south,25,1223634,false,6,0,0,12.857142857142858,0.2857142857142857,0.0,0.4903427005133888,0.0,0.0,7.273416724281934,0.2451713502566944,0.0,1371,258,35
2020-08-25,south,26,1223634,false,10,0,0,13.857142857142858,0.14285714285714285,0.0,0.8172378341889814,0.0,0.0,7.273416724281934,0.2451713502566944,0.0,1381,258,35
2020-08-26,south,27,1223634,false,10,0,0,13.142857142857142,0.14285714285714285,0.0,0.8172378341889814,0.0,0.0,7.028245374025239,0.16344756683779627,0.0,1391,258,35
2020-08-27,south,28,1223634,false,15,0,0,13.714285714285714,0.0,0.0,1.225856751283472,0.0,0.0,7.355140507700831,0.16344756683779627,0.0,1406,258,35
2020-08-28,south,29,1223634,false,22,0,0,16.0,0.14285714285714285,0.14285714285714285,1.797923235215759,0.0,0.0,7.927206991633119,0.08172378341889813,0.0,1428,258,35
2020-08-29,south,30,1223634,false,14,0,0,21.857142857142858,0.14285714285714285,0.14285714285714285,1.144132967864574,0.0,0.0,7.518588074538628,0.08172378341889813,0.0,1442,258,35
2020-08-30,south,31,1223634,false,19,0,0,25.571428571428573,0.42857142857142855,0.14285714285714285,1.5527518849590647,0.0,0.0,7.845483208214221,0.0,0.0,1461,258,35
2020-08-31,south,32,1223634,false,22,1,1,28.428571428571427,0.42857142857142855,0.14285714285714285,1.797923235215759,0.08172378341889813,0.08172378341889813,9.153063742916592,0.08172378341889813,0.08172378341889813,1483,259,36
2020-09-01,south,33,1223634,false,51,0,0,29.0,0.7142857142857143,0.14285714285714285,4.167912954363805,0.0,0.0,12.503738863091414,0.08172378341889813,0.08172378341889813,1534,259,36
2020-09-02,south,34,1223634,false,36,2,0,34.285714285714285,0.8571428571428571,0.14285714285714285,2.942056203080333,0.16344756683779627,0.0,14.628557231982766,0.2451713502566944,0.08172378341889813,1570,261,36
2020-09-03,south,35,1223634,false,35,0,0,34.285714285714285,1.0,0.14285714285714285,2.860332419661435,0.0,0.0,16.26303290036073,0.2451713502566944,0.08172378341889813,1605,261,36
2020-09-04,south,36,1223634,false,26,2,0,34.57142857142857,1.0,0.0,2.1248183688913516,0.16344756683779627,0.0,16.58992803403632,0.4086189170944907,0.08172378341889813,1631,263,36
2020-09-05,south,37,1223634,false,51,1,0,35.142857142857146,1.2857142857142858,0.0,4.167912954363805,0.08172378341889813,0.0,19.61370802053555,0.4903427005133888,0.08172378341889813,1682,264,36
2020-09-06,south,38,1223634,false,19,1,0,37.857142857142854,1.2857142857142858,0.14285714285714285,1.5527518849590647,0.08172378341889813,0.0,19.61370802053555,0.572066483932287,0.08172378341889813,1701,265,36
2020-09-07,south,39,1223634,false,24,1,0,40.714285714285715,1.2857142857142858,0.14285714285714285,1.9613708020535552,0.08172378341889813,0.0,19.777155587373347,0.572066483932287,0.0,1725,266,36
2020-09-08,south,40,1223634,false,55,2,0,43.0,1.0,0.14285714285714285,4.494808088039397,0.16344756683779627,0.0,20.104050721048946,0.7355140507700832,0.0,1780,268,36
2020-09-09,south,41,1223634,false,55,2,1,42.0,1.2857142857142858,0.14285714285714285,4.494808088039397,0.16344756683779627,0.08172378341889813,21.656802606008007,0.7355140507700832,0.08172378341889813,1835,270,37
2020-09-10,south,42,1223634,false,55,0,0,46.714285714285715,1.4285714285714286,0.14285714285714285,4.494808088039397,0.0,0.0,23.29127827438597,0.7355140507700832,0.08172378341889813,1890,270,37
2020-09-11,south,43,1223634,false,42,0,0,49.42857142857143,1.5714285714285714,0.14285714285714285,3.4323989035937217,0.0,0.0,24.598858809088338,0.572066483932287,0.08172378341889813,1932,270,37
2020-09-12,south,44,1223634,false,44,3,0,48.714285714285715,1.2857142857142858,0.14285714285714285,3.595846470431518,0.2451713502566944,0.0,24.026792325156052,0.7355140507700832,0.08172378341889813,1976,273,37
2020-09-13,south,45,1223634,false,52,2,0,50.57142857142857,1.2857142857142858,0.0,4.249636737782703,0.16344756683779627,0.0,26.72367717797969,0.8172378341889814,0.08172378341889813,2028,275,37
2020-09-14,south,46,1223634,false,43,2,0,51.57142857142857,1.2857142857142858,0.0,3.5141226870126197,0.16344756683779627,0.0,28.276429062938753,0.8989616176078795,0.08172378341889813,2071,277,37
2020-09-15,south,47,1223634,false,50,0,0,53.0,1.2857142857142858,0.0,4.086189170944906,0.0,0.0,27.867810145844263,0.7355140507700832,0.08172378341889813,2121,277,37
2020-09-16,south,48,1223634,false,68,2,0,55.285714285714285,1.4285714285714286,0.0,5.557217272485073,0.16344756683779627,0.0,28.93021933028994,0.7355140507700832,0.0,2189,279,37
2020-09-17,south,49,1223634,false,62,0,0,53.857142857142854,1.4285714285714286,0.0,5.066874571971685,0.0,0.0,29.502285814222226,0.7355140507700832,0.0,2251,279,37
2020-09-18,south,50,1223634,false,52,0,0,56.0,1.7142857142857142,0.0,4.249636737782703,0.0,0.0,30.31952364841121,0.7355140507700832,0.0,2303,279,37
2020-09-19,south,51,1223634,false,60,4,0,59.142857142857146,1.8571428571428572,0.0,4.903427005133888,0.32689513367559253,0.0,31.62710418311358,0.8172378341889814,0.0,2363,283,37
2020-09-20,south,52,1223634,false,42,2,0,61.42857142857143,1.8571428571428572,0.0,3.4323989035937217,0.16344756683779627,0.0,30.809866348924594,0.8172378341889814,0.0,2405,285,37
