date,region,cases,hospit,deaths,population,cases_smoothed,hospit_smoothed,deaths_smoothed,cases_per_100000,hospit_per_100000,deaths_per_100000,cases_incidence,hospit_incidence,deaths_incidence,cumulative_cases,cumulative_hospit,cumulative_deaths
2020-11-12,central,248,10,1,1332048,228.71428571428572,8.571428571428571,0.5714285714285714,18.617947701584328,0.7507236976445293,0.07507236976445293,107.35348876316769,4.053907967280458,0.37536184882226464,11424,650,83
2020-11-13,central,233,10,0,1332048,242.57142857142858,8.571428571428571,0.42857142857142855,17.491862155117534,0.7507236976445293,0.0,112.68362701644385,4.204052706809364,0.3002894790578117,11657,660,83
2020-11-14,central,224,6,1,1332048,253.28571428571428,9.714285714285714,0.7142857142857143,16.816210827237455,0.45043421858671756,0.07507236976445293,116.43724550466649,4.354197446338271,0.37536184882226464,11881,666,84
2020-11-15,central,204,8,0,1332048,258.2857142857143,10.142857142857142,1.0,15.314763431948398,0.6005789581156235,0.0,120.19086399288913,4.504342185867175,0.3002894790578117,12085,674,84
2020-11-16,central,301,11,1,1332048,257.2857142857143,10.142857142857142,0.8571428571428571,22.596783299100334,0.8257960674089823,0.07507236976445293,127.47288386004108,4.504342185867175,0.22521710929335878,12386,685,85
2020-11-17,central,300,15,2,1332048,255.0,10.285714285714286,1.0,22.52171092933588,1.1260855464667938,0.15014473952890586,133.10331159237506,5.104921143982799,0.37536184882226464,12686,700,87
2020-11-18,central,298,11,2,1332048,248.57142857142858,10.142857142857142,1.0,22.371566189806973,0.8257960674089823,0.15014473952890586,135.7308445341309,5.330138253276158,0.5255065883511705,12984,711,89
2020-11-19,central,241,10,0,1332048,246.85714285714286,9.571428571428571,1.2857142857142858,18.092441113233157,0.7507236976445293,0.0,135.20533794577975,5.330138253276158,0.45043421858671756,13225,721,89
2020-11-20,central,217,11,1,1332048,231.14285714285714,9.285714285714286,1.2857142857142858,16.290704238886285,0.8257960674089823,0.07507236976445293,134.00418002954848,5.405210623040611,0.5255065883511705,13442,732,90
2020-11-21,central,179,5,1,1332048,222.14285714285714,8.714285714285714,1.4285714285714286,13.437954187837073,0.37536184882226464,0.07507236976445293,130.6259233901481,5.330138253276158,0.5255065883511705,13621,737,91
2020-11-22,central,192,4,2,1332048,212.85714285714286,8.428571428571429,1.7142857142857142,14.413894994774962,0.3002894790578117,0.15014473952890586,129.72505495297466,5.029848774218347,0.6756513278800764,13813,741,93
2020-11-23,central,191,9,1,1332048,213.57142857142858,7.571428571428571,1.7142857142857142,14.33882262501051,0.6756513278800764,0.07507236976445293,121.46709427888484,4.879704034689441,0.6756513278800764,14004,750,94
2020-11-24,central,237,11,3,1332048,215.57142857142858,7.0,2.0,17.792151634175344,0.8257960674089823,0.22521710929335878,116.73753498372432,4.579414555631629,0.7507236976445293,14241,761,97
2020-11-25,central,233,9,4,1332048,220.28571428571428,7.428571428571429,2.142857142857143,17.491862155117534,0.6756513278800764,0.3002894790578117,111.85783094903488,4.429269816102723,0.9008684371734351,14474,770,101
2020-11-26,central,246,4,0,1332048,219.28571428571428,7.857142857142857,2.5714285714285716,18.467802962055423,0.3002894790578117,0.0,112.23319279785714,3.9788355975160052,0.9008684371734351,14720,774,101
2020-11-27,central,231,7,3,1332048,238.57142857142858,7.142857142857143,2.7142857142857144,17.34171741558863,0.5255065883511705,0.22521710929335878,113.28420597455947,3.678546118458194,1.051013176702341,14951,781,104
